objid,ra,dec,petror90_r,g,r,i,z,subClass,logMass,SFR
1237674649924272388,169.905613512801,-0.256429587903949,5.151376,17.88134,17.07016,16.63429,0.05561491,STARFORMING,9.9,0.4
1237674650461077719,169.724164894461,0.0230257157265573,6.873079,16.68023,16.07098,15.67234,0.05839508,STARFORMING,9.86,1.3
1237648720152363159,169.488082540923,-0.901007726041043,5.100374,17.67617,17.13595,16.83531,0.04301266,STARFORMING,9.14,0.2
1237648720689299594,169.618435562683,-0.552162574544075,5.42758,18.34089,17.65903,17.27121,0.1003072,STARFORMING,9.8,0.5
1237648722300043525,169.892369250891,0.738120586126094,4.614696,18.34013,17.61931,17.19562,0.06982031,STARFORMING,9.57,0.1
1237674651534950590,170.055722903567,0.942776958135873,6.329865,17.84349,17.5414,17.35506,0.02321383,STARFORMING,8.15,0.1
1237648722300174484,170.170558240092,0.805888916325609,4.808931,17.658,16.90076,16.51179,0.1555208,STARFORMING,10.52,2.3
1237648721763696841,171.006126925887,0.334298934870433,7.269861,17.56094,17.00208,16.62919,0.09804571,STARFORMING,9.92,1.0
1237674651535343693,170.899907694954,0.984070742244115,6.032199,17.97892,17.25112,16.84703,0.1003641,STARFORMING,10.01,0.4
1237648721227415637,172.364833232235,-0.00610015021517556,5.164135,17.90576,17.20594,16.84123,0.07000123,STARFORMING,9.73,0.1
1237674648851251429,171.469860523907,-1.20330371117227,5.424144,18.35717,17.66281,17.28291,0.07430364,STARFORMING,9.56,0.1
1237674651535802560,171.996869695587,0.876918750536568,6.402846,17.30882,16.65354,16.26409,0.1002193,STARFORMING,10.17,0.6
1237674651535933577,172.260882092213,0.913274488473474,13.01151,16.91188,16.24803,15.84577,0.06153576,STARFORMING,9.96,1.0
1237671142017269938,175.025846534626,-0.901385887932353,16.65433,15.05433,14.46113,14.08523,0.02868519,STARFORMING,10.17,1.8
1237648721228267662,174.334488249079,-0.151967260329811,9.184657,16.7291,16.05911,15.68332,0.07552285,STARFORMING,10.05,0.5
1237674649389039788,173.683593232029,-0.725424479797873,8.485389,18.20248,17.42816,16.92905,0.07622533,STARFORMING,9.91,0.2
1237674648851841107,172.876913467611,-1.16867090663661,3.305403,17.9893,17.49822,17.19509,0.04793089,STARFORMING,9.18,0.2
1237648721227612270,172.865907919827,-0.0979244733844919,14.31459,16.18704,15.72858,15.46113,0.04011256,STARFORMING,9.51,0.6
1237648722302140546,174.610387007726,0.641315200132092,4.618621,17.58084,16.94311,16.53653,0.09998453,STARFORMING,10.08,2.1
1237674648853282917,176.131205018785,-1.18089886976762,3.883221,17.82856,17.06963,16.63227,0.07899129,STARFORMING,9.91,0.1
1237671128051875922,176.525674233845,-0.430687132327477,7.283503,17.38446,16.71568,16.33375,0.1068211,STARFORMING,10.49,2.0
1237671140943724808,176.003783556,-0.892987915844169,4.930764,17.76715,17.16044,16.80437,0.09796121,STARFORMING,9.92,0.4
1237671142017925277,175.697665115436,0.408147670855873,4.046691,18.40852,17.7509,17.40419,0.1249974,STARFORMING,10.18,0.8
1237674649391268021,178.795231463088,-0.835774785405402,6.551026,17.71105,17.15161,16.77263,0.06395164,STARFORMING,9.63,0.6
1237674649391071454,178.34064320729,-0.692127561637651,5.716927,18.00252,17.28592,16.88702,0.1198058,STARFORMING,10.0,0.7
1237674649927942239,178.205586472518,-0.379868517116548,6.597558,17.23627,16.59271,16.24871,0.1248038,STARFORMING,10.32,2.4
1237674648853807337,177.420894957725,-1.23046350289539,4.245804,18.25838,17.63854,17.24579,0.1263658,STARFORMING,10.11,1.6
1237671140407967939,177.636456700815,0.980621802669242,6.42088,18.25047,17.91526,17.6273,0.07838431,STARFORMING,9.06,0.3
1237674650464616522,177.792215609211,0.114462454688226,6.353967,17.2416,16.74951,16.44476,0.04685421,STARFORMING,9.3,0.3
1237648721766908093,178.4636872195,0.392570671853373,5.008987,17.92058,17.00035,16.53888,0.1223627,STARFORMING,10.55,0.1
1237674650464944193,178.56141577472,0.0154861313588844,6.67809,16.8158,16.26891,15.86252,0.05646652,STARFORMING,9.98,1.8
1237648721766973609,178.608444728908,0.277545594540522,7.683596,17.86871,17.56125,17.34357,0.05091221,STARFORMING,8.79,0.2
1237650795683512507,146.956078775138,-0.34229136056238,4.960071,18.91517,17.61151,17.03576,0.1346802,STARFORMING,11.02,0.2
1237648720142336185,146.512817677594,-0.845782954913293,9.878056,16.17159,15.49879,15.05621,0.06490172,STARFORMING,10.42,4.5
1237648720678944999,145.891106827915,-0.467054721043049,7.385775,18.44821,17.59212,17.18931,0.2031962,STARFORMING,10.53,2.4
1237650797293535398,145.663598881583,0.973672412038342,4.932881,17.602,16.85905,16.41411,0.1353705,STARFORMING,10.4,2.9
1237651799622811838,148.49492468007,-1.08090756044388,4.80991,18.00281,17.25425,16.76728,0.1101958,STARFORMING,10.28,1.4
1237651799622680817,148.095307219318,-1.14313932849307,7.806709,18.01581,17.58342,17.29468,0.04876426,STARFORMING,8.82,0.1
1237650795683971340,148.125167077947,-0.417847665817603,6.871644,16.56031,15.80757,15.41204,0.05177494,STARFORMING,10.09,0.1
1237648721216667792,147.830879243892,-0.175939054510828,7.154992,17.97374,17.44442,17.25118,0.03704123,STARFORMING,9.01,0.3
1237648721216667824,147.863063518702,-0.16840610078925,5.628855,17.74831,17.12999,16.70798,0.1258022,STARFORMING,10.35,3.5
1237650795683905713,147.854814119709,-0.369032345340935,5.700687,17.24413,16.60299,16.18159,0.07910439,STARFORMING,9.94,1.0
1237650795146903596,147.607135314516,-0.754291664681461,6.137489,17.61296,16.93395,16.55943,0.1256663,STARFORMING,10.15,1.0
1237650795683709186,147.490452091331,-0.31631750525697,7.724198,17.16402,16.59935,16.24973,0.06365392,STARFORMING,9.69,0.8
1237648722827280613,147.827551178921,1.13230467312505,4.61187,18.5786,17.78679,17.2891,0.08834895,STARFORMING,10.04,0.7
1237651752922644669,148.117504190827,1.22689948795848,4.898513,18.33611,17.51821,17.06252,0.2009652,STARFORMING,10.46,0.1
1237648721753997595,148.975410873372,0.332932540148397,7.069744,17.054,16.58689,16.29724,0.04747811,STARFORMING,9.32,0.4
1237648720680910946,150.372636450878,-0.441641618883589,4.713323,17.89749,17.34278,16.9857,0.09158873,STARFORMING,9.72,0.9
1237651800697012441,149.581340336505,-0.306254500744736,7.373113,17.86249,17.25306,16.88264,0.08771387,STARFORMING,9.78,0.7
1237651800696881308,149.251390395022,-0.289802197006656,5.52946,17.8381,17.04267,16.59742,0.08693989,STARFORMING,10.14,0.1
1237648721216929816,148.432907767745,-0.0902145895894064,4.632423,16.63798,16.31289,16.11984,0.08336419,STARFORMING,10.06,7.3
1237648722290999349,149.228090347309,0.837840911642457,5.659553,18.14165,17.26537,16.77312,0.1735455,STARFORMING,10.46,1.2
1237651801233948845,149.603609545906,0.161057450390483,6.069365,18.21097,17.6187,17.29213,0.1400012,STARFORMING,10.14,2.4
1237648722828263654,150.166548666049,1.06848958308486,5.134526,18.20029,17.66014,17.30178,0.09363134,STARFORMING,9.58,0.4
1237651752386691182,150.220089722266,1.0045729333151,4.927504,17.70654,17.22945,16.9016,0.08107227,STARFORMING,9.75,1.0
1237648721754718378,150.502604245533,0.330810165708841,7.944087,17.22729,16.62227,16.30176,0.0324094,STARFORMING,9.12,0.1
1237654669199409340,151.557573841933,-0.792063045609571,5.551009,18.28877,17.55497,17.08666,0.08550981,STARFORMING,9.85,0.5
1237654668662407201,151.242860129029,-1.21515234637047,9.088738,17.84643,17.23051,16.89398,0.08455484,STARFORMING,9.94,0.9
1237648720681500888,151.765046880326,-0.619897889490938,5.638884,17.98577,17.43585,17.09398,0.08825807,STARFORMING,9.86,1.0
1237648720681435341,151.640493111544,-0.505107037228735,3.768646,18.27459,17.71879,17.34565,0.1115304,STARFORMING,9.83,1.6
1237648720681500838,151.694363796819,-0.60460849146074,4.194584,18.30487,17.71051,17.34287,0.0874864,STARFORMING,9.55,0.4
1237648720681173181,150.969983200024,-0.620946856793659,4.735079,18.17152,17.47147,17.02217,0.1226063,STARFORMING,10.04,1.9
1237654669736018142,151.008993085883,-0.342941387718833,7.995606,17.64733,17.09138,16.72129,0.03396715,STARFORMING,9.17,0.4
1237651800160534629,150.356826083699,-0.696348314125091,7.406717,17.4622,17.09969,16.85205,0.06270817,STARFORMING,9.14,0.3
