objid,ra,dec,petror90_r,g,r,i,z,subClass,logMass,SFR
1237649918431920258,22.2156005575565,13.2207784358622,5.700355,17.52163,17.06894,16.73149,0.06833293,STARBURST,9.61,1.1
1237648722284511408,134.450250236739,0.778152153698294,4.107212,16.64627,16.06765,15.59184,0.07175504,STARBURST,10.3,1.7
1237678617413877872,350.893942663567,1.21560217889849,2.702001,19.00707,18.25881,17.83342,0.2166327,STARBURST,10.15,1.6
1237666407361282191,343.151458606308,-0.554939156926043,7.579701,18.32089,18.05228,17.86748,0.05437744,STARBURST,8.87,0.7
1237656529992941793,262.337477190743,59.3001347467521,5.045229,18.3226,17.87048,17.63339,0.02755732,STARBURST,8.49,0.1
1237655746703655106,262.903411342483,62.1989368830646,6.156286,17.75225,17.44633,17.23297,0.03482312,STARBURST,8.57,0.1
1237651298186822035,261.172494454966,60.3957540558404,7.647326,17.70492,17.34781,17.16026,0.01961373,STARBURST,8.18,0.1
1237671768542806362,259.365554342897,64.3648850406651,4.087277,18.43353,17.92711,17.57341,0.08816587,STARBURST,9.56,0.8
1237671939804627298,258.335387493843,64.0094516824416,4.715052,17.77927,17.64785,17.43055,0.07988858,STARBURST,9.03,2.6
1237655499199086722,198.614999908943,-2.13098960345054,22.0987,15.81189,15.17814,14.81653,0.02790975,STARBURST,9.84,0.9
1237650761323053172,194.256105328205,-2.67571643459428,3.846222,18.05515,17.804,17.49701,0.07135212,STARBURST,9.11,1.3
1237648704058753268,225.715193032294,-0.308706688932909,4.761407,18.33599,17.82943,17.49263,0.1172421,STARBURST,9.81,1.7
1237648704055083016,217.299030916937,-0.237564862279929,9.807458,16.04924,15.51435,15.23834,0.03448118,STARBURST,9.74,0.8
1237648705121222823,199.988372960688,0.431603911863303,2.168655,19.18363,18.85418,18.54104,0.08696096,STARBURST,8.97,0.5
1237648705656914118,197.314640799571,0.944647092469777,4.793882,18.07435,17.5398,17.09679,0.0989512,STARBURST,9.96,1.4
1237648705655931000,195.015540377599,1.0336814257132,3.146454,17.92047,17.72151,17.49577,0.04738951,STARBURST,8.85,0.6
1237671265496924320,191.817588870112,0.484676725073216,3.469763,18.1035,17.70428,17.36646,0.1290176,STARBURST,9.86,3.4
1237660241388372095,52.2324453144673,0.502634995570888,2.911905,20.1073,19.38294,18.98481,0.2156797,STARBURST,9.65,1.1
1237648721771233436,188.293745730701,0.351189741701187,3.453622,18.54881,18.21738,17.92049,0.09126101,STARBURST,9.24,1.0
1237651272422457564,124.801267645067,49.728814634452,5.23302,18.21084,17.67563,17.27484,0.09667277,STARBURST,9.69,0.8
1237651274034184232,125.762898144705,52.3928966746931,6.819438,17.14649,16.84021,16.57686,0.03397823,STARBURST,8.85,0.6
1237648703503794293,184.388689596402,-0.68613599336353,4.000075,18.72533,18.35833,18.05663,0.1894611,STARBURST,9.63,4.8
1237648721767432338,179.596818426121,0.40753186679439,4.794516,17.81462,17.3382,16.99604,0.07684836,STARBURST,9.59,0.8
1237648720685498487,160.861938713128,-0.422734975510422,3.370701,18.22781,17.64044,17.22995,0.1273446,STARBURST,9.89,0.9
1237648720685039749,159.803302222942,-0.535038603226022,3.189236,18.16308,17.59706,17.20982,0.1236402,STARBURST,10.0,1.7
1237648722294735005,157.758735181694,0.767368382007873,3.461204,18.21576,17.88664,17.58677,0.09899052,STARBURST,9.37,1.9
1237648721754587398,150.247920970415,0.306692918370006,5.304839,17.75306,17.38511,17.10624,0.04573169,STARBURST,8.99,0.3
1237648721217716525,150.319182966264,-0.0307148390104613,4.770562,17.8042,17.37831,17.12968,0.03270648,STARBURST,8.55,0.1
1237660024523915415,46.0425823714914,-1.18231782921717,3.111434,19.00221,18.53302,18.16256,0.109193,STARBURST,9.36,0.8
1237657630063984802,177.044380672742,52.8081586314889,3.333672,18.31066,17.94375,17.66244,0.09166078,STARBURST,9.34,1.0
1237657608040480886,136.810961836054,46.388877325564,6.482345,18.66541,17.97616,17.61261,0.2445986,STARBURST,10.83,20.2
1237656906352689538,354.599301035517,-0.915099771157595,2.14186,20.66362,19.78171,19.36165,0.2790452,STARBURST,10.09,1.5
1237655348889125046,232.081678857146,53.0630584244746,7.098069,16.58705,16.05868,15.70554,0.0532354,STARBURST,9.88,1.3
1237655126616178719,175.996177654705,5.87935837703903,5.956329,17.85964,17.4494,17.1513,0.1007687,STARBURST,9.63,2.0
1237654881270694197,207.688958969117,5.28566879913293,4.150153,18.11695,17.58294,17.21021,0.177851,STARBURST,10.25,4.7
1237678437019156690,46.0561894110375,0.862326342905652,3.546519,17.89677,17.52434,17.14957,0.06555304,STARBURST,9.41,1.5
1237674603214733477,210.054231615774,1.67652399442567,5.428921,16.88503,16.2387,15.76627,0.07081122,STARBURST,10.08,0.5
1237674462024106328,136.045842340183,1.43637149755592,6.506769,18.03559,17.5666,17.23986,0.09369323,STARBURST,9.9,2.2
1237666407380222108,26.419025130959,-0.561616953066455,2.409528,18.31283,18.16089,17.88213,0.08309802,STARBURST,9.01,1.3
1237666339190538532,20.2446612676145,-0.183080225893529,4.04863,18.27739,17.68916,17.31292,0.1319153,STARBURST,10.04,2.6
1237666338116534319,19.6156874448137,-1.02539547648643,6.572316,17.88017,17.61471,17.48405,0.01919836,STARBURST,7.98,0.1
1237663785277587559,14.7671123239217,1.00116928601065,5.634764,16.30758,16.00433,15.86947,0.01782039,STARBURST,8.53,0.1
1237663783673593990,29.7999071694201,-0.279323699805712,8.527035,17.13724,16.90016,16.74165,0.04051362,STARBURST,8.88,0.4
1237663783139344601,35.8025838281115,-0.761099233551861,1.812851,18.52592,18.23367,17.93716,0.07231955,STARBURST,8.99,0.8
1237663783134757008,25.3728012730385,-0.699399479239415,4.62842,17.56062,17.39202,17.13419,0.06872908,STARBURST,9.2,1.6
1237663782589431952,6.12521177199895,-1.06338129754312,4.173525,17.44162,17.03288,16.76889,0.03939291,STARBURST,9.04,0.4
1237663782589038789,5.15080307020064,-1.16889021200571,6.181384,16.98193,16.65292,16.39391,0.06600365,STARBURST,9.3,1.3
1237663278467907738,7.46759094876293,0.929756668811886,5.898076,18.05175,17.76151,17.43072,0.06747078,STARBURST,9.04,0.8
1237660024524439777,47.302293189255,-1.09449014078712,5.329921,17.73586,17.25862,16.89597,0.1252875,STARBURST,10.32,4.6
1237658297923862642,159.583094152942,5.53831263138976,5.712351,17.12733,16.75333,16.43718,0.07962845,STARBURST,9.62,1.5
1237657191445495918,7.78063982310277,0.348610249633931,3.64387,17.70319,17.56319,17.28933,0.06829429,STARBURST,8.9,1.2
1237657189835145348,8.40050685112533,-0.982654646097518,4.17489,18.04844,17.66569,17.40001,0.06769377,STARBURST,9.04,0.5
1237656971302010995,12.8677729070957,-0.443391227653872,2.406948,18.52601,18.06133,17.73037,0.07368819,STARBURST,9.23,0.6
1237654604791021664,165.107861431352,4.22362617259413,9.205292,16.41191,15.77288,15.39978,0.0386328,STARBURST,9.83,0.7
1237654604785647689,152.717349043083,3.76499330311893,6.246345,16.35855,16.13023,16.00658,0.02800287,STARBURST,8.85,0.9
1237654604783878322,148.702444737026,3.5232902622366,4.132813,18.19449,17.61695,17.24459,0.07225649,STARBURST,9.58,0.5
1237654391639834847,119.24446399478,39.4488566517943,7.102216,17.8601,17.12067,16.68919,0.0982052,STARBURST,10.09,0.3
